Survived,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,Fare_winsorized,Fare_log,FamilySize,IsAlone,Emb_C,Emb_Q,Emb_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,AgeGrp_Child,AgeGrp_Teen,AgeGrp_Adult,AgeGrp_Middle-Age,AgeGrp_Senior,Age_scaled,Fare_winsorized_scaled,Fare_log_scaled,FamilySize_scaled
1,1,1,14.0,1,2,120.0,1,120.0,4.795790545596741,4,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-1.1225307777903908,2.08881647090158,1.8931715298766851,1.299429290952638
0,3,1,21.0,2,2,34.375,0,34.375,3.5660053559634015,5,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.6033704794085775,0.0741226771848555,0.6233938271906204,1.9195639980971482
1,2,1,24.0,2,3,18.75,0,18.75,2.9831534913471307,6,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.38087320867351465,-0.2935221756831599,0.021587667954472933,2.5396987052416584
0,1,0,64.0,1,4,263.0,1,249.00622000000035,5.575949103146316,6,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2.585757067793989,5.124238728242953,2.6987007794454887,2.5396987052416584
0,2,0,31.0,0,0,10.5,0,10.5,2.4423470353692043,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.4876386579974721,-0.5368057694182641,-0.5609748304808925
1,2,1,45.0,1,1,26.25,0,26.25,3.305053521109253,3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.176607686471925,-0.11705264630651252,0.35395586016517094,0.6792945838081278
0,3,0,20.0,0,0,9.5,0,9.5,2.3513752571634776,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.677536236320265,-0.5111679285810251,-0.6307359423566569,-0.5609748304808925
0,3,0,25.0,1,0,7.775,0,7.775,2.1719067693519296,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.30670745176182707,-0.551755920337654,-0.8160407306065733,0.059159876663617626
1,2,1,28.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.08421018102676424,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
1,3,0,26.0,0,0,8.1125,0,8.1125,2.2096470973347766,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5438147915157048,-0.7770730902669089,-0.5609748304808925
1,1,0,4.0,0,2,81.8583,1,81.8583,4.417131919904876,3,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,-1.8641883469072666,1.191370091084877,1.5021989568725875,0.6792945838081278
1,2,1,13.0,0,1,19.5,0,19.5,3.0204248861443626,2,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-1.1966965347020784,-0.2758752227454952,0.06007112543995847,0.059159876663617626
1,1,0,34.0,0,0,26.55,0,26.55,3.3160025355989236,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.3607843604433614,-0.10999386513144661,0.36526093570402607,-0.5609748304808925
1,3,1,5.0,2,1,19.2583,0,19.2583,3.0085645861193133,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.790022589995579,-0.28156224744554,0.047825129435189045,1.299429290952638
1,1,0,52.0,0,0,30.5,1,30.5,3.449987545831587,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.6957679848537381,-0.017053246326412325,0.5036031274312862,-0.5609748304808925
0,2,0,36.0,1,2,27.75,0,27.75,3.3586377672433594,4,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.5091158742667365,-0.08175874043118304,0.40928266156909443,1.299429290952638
0,3,0,26.0,1,0,19.9667,0,19.9667,3.0429354648621407,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.26489411216415104,0.0833137463231359,0.059159876663617626
0,1,0,30.0,0,0,27.75,1,27.75,3.3586377672433594,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.06412133279661097,-0.08175874043118304,0.40928266156909443,-0.5609748304808925
1,1,0,49.0,1,0,89.1042,1,89.1042,4.500966778400217,2,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.4732707141186754,1.3618608328062438,1.588760118059578,0.059159876663617626
0,3,0,26.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
1,3,0,29.0,0,0,7.8958,0,7.8958,2.1855792552411137,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.010044424115076634,-0.5489135844511608,-0.8019236166026618,-0.5609748304808925
0,1,0,65.0,0,0,26.55,1,26.55,3.3160025355989236,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2.659922824705677,-0.10999386513144661,0.36526093570402607,-0.5609748304808925
1,1,1,40.0,1,0,51.8625,1,51.8625,3.967694202798607,2,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.805778901913487,0.4855907965147383,1.038145562232327,0.059159876663617626
1,2,1,50.0,0,0,10.5,0,10.5,2.4423470353692043,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.547436471030363,-0.4876386579974721,-0.5368057694182641,-0.5609748304808925
0,3,0,26.0,0,0,7.75,0,7.75,2.169053700369523,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
1,1,0,48.0,0,0,26.55,1,26.55,3.3160025355989236,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.3991049572069878,-0.10999386513144661,0.36526093570402607,-0.5609748304808925
0,3,0,34.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.3607843604433614,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
0,1,0,47.0,0,0,38.5,1,38.5,3.676300671907076,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.3249392002953002,0.17118091834201157,0.7372759377222563,-0.5609748304808925
0,2,0,48.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.3991049572069878,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
0,3,0,26.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
0,3,0,38.0,0,0,7.05,0,7.05,2.085672091430472,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6574473880901118,-0.5688146415107299,-0.9050797531497122,-0.5609748304808925
0,2,0,31.0,0,0,0.0,0,0.0,0.0,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.7346959991247785,-3.0585777291682934,-0.5609748304808925
0,1,0,56.0,0,0,26.55,0,26.55,3.3160025355989236,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.9924310125004887,-0.10999386513144661,0.36526093570402607,-0.5609748304808925
0,3,0,26.0,0,0,7.725,0,7.725,2.1661924680884908,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5529323838668316,-0.8219408604763344,-0.5609748304808925
1,3,1,0.75,2,1,19.2583,0,19.2583,3.0085645861193133,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-2.1052270568702514,-0.28156224744554,0.047825129435189045,1.299429290952638
0,3,0,26.0,0,0,7.25,0,7.25,2.1102132003465894,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5641087873940193,-0.8797405693934278,-0.5609748304808925
0,3,0,38.0,0,0,8.6625,0,8.6625,2.2682524139135403,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6574473880901118,-0.5308736926947507,-0.7165619336211217,-0.5609748304808925
1,2,1,33.0,1,2,27.75,0,27.75,3.3586377672433594,4,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.2866186035316738,-0.08175874043118304,0.40928266156909443,1.299429290952638
1,2,1,23.0,0,0,13.7917,1,13.7917,2.694066212646058,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.45503896558520224,-0.41018735801759065,-0.2769007052339032,-0.5609748304808925
0,3,1,22.0,0,0,9.8375,0,9.8375,2.3830123421066602,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.5292047224968899,-0.5032267997590759,-0.5980700220174994,-0.5609748304808925
0,1,0,40.0,0,0,52.0,1,52.0,3.970291913552122,1,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.805778901913487,0.4888260712199769,1.0408277503255374,-0.5609748304808925
0,2,0,34.0,1,0,21.0,0,21.0,3.091042453358316,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.3607843604433614,-0.2405813168701657,0.1329851701219792,0.059159876663617626
0,3,0,29.0,1,0,7.0458,0,7.0458,2.0851502161468174,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.010044424115076634,-0.5689134644471808,-0.9056185997745971,0.059159876663617626
0,3,0,22.0,0,0,7.5208,0,7.5208,2.142510233146819,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.5292047224968899,-0.5577370609199931,-0.8463932397472813,-0.5609748304808925
1,3,1,2.0,0,1,12.2875,0,12.2875,2.586823743668066,2,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-2.012519860730642,-0.44558008682937117,-0.38763069046803694,0.059159876663617626
0,3,0,9.0,5,2,46.9,0,46.9,3.8691155044168695,8,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.4933595623488287,0.36882679124385664,0.936361092700485,3.779968119530679
0,2,0,31.0,0,0,0.0,0,0.0,0.0,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.7346959991247785,-3.0585777291682934,-0.5609748304808925
0,3,0,50.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.547436471030363,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
1,3,1,63.0,0,0,9.5875,0,9.5875,2.3596740599781727,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2.511591310882302,-0.5091091174049641,-0.6221672631581132,-0.5609748304808925
1,1,0,25.0,1,0,91.0792,1,91.0792,4.5226490762785785,2,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.30670745176182707,1.4083311422087608,1.6111475224786775,0.059159876663617626
0,3,1,18.0,3,1,25.4667,0,25.4667,3.275887339030031,5,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.1354831239546096,0.32384119624754826,1.9195639980971482
1,1,1,35.0,1,0,90.0,1,90.0,4.51085950651685,2,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.43495011735504896,1.3829383533949904,1.5989745568795648,0.059159876663617626
0,1,0,58.0,0,0,29.7,1,29.7,3.4242626545931514,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.1407625263238637,-0.03587666279325473,0.4770416648490861,-0.5609748304808925
0,3,0,30.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.06412133279661097,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
1,3,0,9.0,1,1,15.9,0,15.9,2.827313621929028,3,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.4933595623488287,-0.36058059684628596,-0.13932010117845442,0.6792945838081278
0,3,0,26.0,1,0,19.9667,0,19.9667,3.0429354648621407,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.26489411216415104,0.0833137463231359,0.059159876663617626
0,3,0,21.0,0,0,7.25,0,7.25,2.1102132003465894,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.6033704794085775,-0.5641087873940193,-0.8797405693934278,-0.5609748304808925
0,1,0,55.0,0,0,30.5,1,30.5,3.449987545831587,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.9182652555888011,-0.017053246326412325,0.5036031274312862,-0.5609748304808925
0,1,0,71.0,0,0,49.5042,0,49.5042,3.922056501139853,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3.1049173661758025,0.4301017176975453,0.9910237262754293,-0.5609748304808925
0,3,0,21.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.6033704794085775,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
0,3,0,26.0,0,0,14.4583,0,14.4583,2.738146075922933,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.39450274624659437,-0.23138736843472296,-0.5609748304808925
1,1,1,54.0,1,0,78.2667,1,78.2667,4.37281811610993,2,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.8440994986771135,1.106862362856988,1.4564440718289613,0.059159876663617626
0,3,0,26.0,0,0,15.1,0,15.1,2.7788192719904172,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.3794040133131284,-0.1893914833819289,-0.5609748304808925
0,1,1,25.0,1,2,151.55,1,151.55,5.027492411162679,4,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.30670745176182707,2.831164957812677,2.132408321022389,1.299429290952638
0,3,0,24.0,0,0,7.7958,0,7.7958,2.174274334826008,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.38087320867351465,-0.5512665115095161,-0.8135961720983267,-0.5609748304808925
0,3,0,17.0,0,0,8.6625,0,8.6625,2.2682524139135403,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9000335070553279,-0.5308736926947507,-0.7165619336211217,-0.5609748304808925
0,3,1,21.0,0,0,7.75,0,7.75,2.169053700369523,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.6033704794085775,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
0,3,1,18.0,0,0,7.6292,0,7.6292,2.155151800914312,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.5551864879887359,-0.8333405692374476,-0.5609748304808925
0,3,1,37.0,0,0,9.5875,0,9.5875,2.3596740599781727,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.5832816311784242,-0.5091091174049641,-0.6221672631581132,-0.5609748304808925
1,1,1,16.0,0,0,86.5,1,86.5,4.471638793363569,1,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.9741992639670155,1.3005859063525549,1.5584783893656837,-0.5609748304808925
0,1,0,18.0,1,0,108.9,1,108.9,4.699570861409576,2,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.8258677501436402,1.827641567424142,1.7938227894866787,0.059159876663617626
1,2,1,33.0,0,2,26.0,0,26.0,3.295836866004329,3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.2866186035316738,-0.12293496395240078,0.3444394801955362,0.6792945838081278
1,1,0,40.0,0,0,26.55,0,26.55,3.3160025355989236,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.805778901913487,-0.10999386513144661,0.36526093570402607,-0.5609748304808925
0,3,0,28.0,0,0,22.525,0,22.525,3.1580636854714434,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.08421018102676424,-0.20469917923024744,0.20218592718197398,-0.5609748304808925
1,3,0,26.0,0,0,56.4958,0,56.4958,4.05171190165724,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,0.5946089659095145,1.1248955097361604,-0.5609748304808925
1,3,0,29.0,0,0,7.75,0,7.75,2.169053700369523,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.010044424115076634,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
0,3,0,26.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
1,1,0,36.0,0,0,26.2875,1,26.2875,3.3064287218760624,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5091158742667365,-0.11617029865962926,0.3553757823476229,-0.5609748304808925
1,1,1,54.0,1,0,59.4,0,59.4,4.100989104940769,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.8440994986771135,0.662942673538269,1.1757752036108362,0.059159876663617626
0,3,0,24.0,0,0,7.4958,0,7.4958,2.139571923732859,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.38087320867351465,-0.558325292684582,-0.8494271027413144,-0.5609748304808925
0,1,0,47.0,0,0,34.0208,1,34.0208,3.5559421706858756,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.3249392002953002,0.06578860954416106,0.6130033879569109,-0.5609748304808925
1,2,1,34.0,0,0,10.5,1,10.5,2.4423470353692043,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.3607843604433614,-0.4876386579974721,-0.5368057694182641,-0.5609748304808925
0,3,0,26.0,0,0,24.15,0,24.15,3.224857896545748,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.16646411453197382,0.2711522804976662,-0.5609748304808925
1,2,1,36.0,1,0,26.0,0,26.0,3.295836866004329,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.5091158742667365,-0.12293496395240078,0.3444394801955362,0.059159876663617626
0,3,0,32.0,0,0,7.8958,0,7.8958,2.1855792552411137,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.21245284661998617,-0.5489135844511608,-0.8019236166026618,-0.5609748304808925
1,1,1,30.0,0,0,93.5,1,93.5,4.548599834499697,1,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.06412133279661097,1.4652908004374259,1.6379421972192298,-0.5609748304808925
0,3,0,22.0,0,0,7.8958,0,7.8958,2.1855792552411137,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.5292047224968899,-0.5489135844511608,-0.8019236166026618,-0.5609748304808925
0,3,0,26.0,0,0,7.225,0,7.225,2.1071782966514356,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5646970191586081,-0.8828741679067217,-0.5609748304808925
1,1,1,44.0,0,1,57.9792,1,57.9792,4.077184839375167,2,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.1024419295602375,0.6295122858931569,1.1511968252901217,0.059159876663617626
0,3,0,26.0,0,0,7.2292,0,7.2292,2.1076888046179385,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5645981962221572,-0.8823470582632056,-0.5609748304808925
0,3,0,40.5,0,0,7.75,0,7.75,2.169053700369523,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8428617803693308,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
1,2,1,50.0,0,0,10.5,0,10.5,2.4423470353692043,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.547436471030363,-0.4876386579974721,-0.5368057694182641,-0.5609748304808925
0,1,0,40.0,0,0,221.7792,1,221.7792,5.406181146423973,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.805778901913487,4.483606807479136,2.523411982756633,-0.5609748304808925
0,3,0,39.0,0,0,7.925,0,7.925,2.188856327665703,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7316131450017994,-0.548226529750121,-0.798539974052802,-0.5609748304808925
0,2,0,23.0,2,1,11.5,0,11.5,2.5257286443082556,4,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.45503896558520224,-0.4641093874139191,-0.4507125974257932,1.299429290952638
1,2,1,2.0,1,1,26.0,0,26.0,3.295836866004329,3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-2.012519860730642,-0.12293496395240078,0.3444394801955362,0.6792945838081278
0,3,0,26.0,0,0,7.2292,0,7.2292,2.1076888046179385,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5645981962221572,-0.8823470582632056,-0.5609748304808925
0,3,0,17.0,1,1,7.2292,0,7.2292,2.1076888046179385,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9000335070553279,-0.5645981962221572,-0.8823470582632056,0.6792945838081278
1,3,1,31.0,0,2,22.3583,0,22.3583,3.1509523813392697,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.20862150863652568,0.19484336402527688,0.6792945838081278
0,3,1,30.0,0,0,8.6625,0,8.6625,2.2682524139135403,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.06412133279661097,-0.5308736926947507,-0.7165619336211217,-0.5609748304808925
1,2,1,7.0,0,2,26.25,0,26.25,3.305053521109253,3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.641691076172204,-0.11705264630651252,0.35395586016517094,0.6792945838081278
0,1,0,45.0,0,0,26.55,1,26.55,3.3160025355989236,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.176607686471925,-0.10999386513144661,0.36526093570402607,-0.5609748304808925
1,1,1,30.0,0,0,106.425,0,106.425,4.676792929661059,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.06412133279661097,1.7694066227298482,1.7703041212742283,-0.5609748304808925
0,3,0,26.0,0,0,14.5,0,14.5,2.740840023925201,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.3935215756632601,-0.2286058134653583,-0.5609748304808925
1,1,1,22.0,0,2,49.5,1,49.5,3.9219733362813143,3,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.5292047224968899,0.43000289476109443,0.9909378569025421,0.6792945838081278
1,1,1,36.0,0,2,71.0,1,71.0,4.276666119016055,3,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.5091158742667365,0.9358822123074836,1.3571652197109427,0.6792945838081278
0,3,1,9.0,4,2,31.275,0,31.275,3.4742929367327062,7,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.4933595623488287,0.0011819383758412065,0.5286989276421437,3.1598334123861687
0,3,1,11.0,4,2,31.275,0,31.275,3.4742929367327062,7,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.3450280485254535,0.0011819383758412065,0.5286989276421437,3.1598334123861687
1,2,0,32.0,1,0,26.0,0,26.0,3.295836866004329,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.21245284661998617,-0.12293496395240078,0.3444394801955362,0.059159876663617626
0,1,0,50.0,1,0,106.425,1,106.425,4.676792929661059,2,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.547436471030363,1.7694066227298482,1.7703041212742283,0.059159876663617626
0,1,0,64.0,0,0,26.0,0,26.0,3.295836866004329,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2.585757067793989,-0.12293496395240078,0.3444394801955362,-0.5609748304808925
1,2,1,19.0,1,0,26.0,0,26.0,3.295836866004329,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.7517019932319526,-0.12293496395240078,0.3444394801955362,0.059159876663617626
1,2,0,31.0,0,0,13.8625,0,13.8625,2.6988412620169004,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.40852148566027513,-0.27197037165090676,-0.5609748304808925
0,3,0,33.0,1,1,20.525,0,20.525,3.0692150503137943,3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.2866186035316738,-0.2517577203973534,0.11044794172866994,0.6792945838081278
1,2,0,8.0,1,1,36.75,0,36.75,3.6309854756950335,3,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.5675253192605163,0.13000469482079385,0.6904870950626278,0.6792945838081278
